id_esito;codice_fiscale_stazione_appaltante;denominazione_stazione_appaltante;nr_lotto;tipo_bando;tipo_settore;oggetto_x;cpv;categoria;rup;cup;cig;data_pubb_esito_scp;luogo_esecuzione;imp_lavori;imp_contrattuale;ribasso_agg;tipo_procedura;asta_elettronica;forcella;appalto_riservato;data_pubb_esito_guue;data_pubb_guri;data_pubb_albo;url_profilo_comm;data_agg_def;termine_pres_dom_off;n_impr_rich;n_impr_inv;n_impr_off;n_impr_amm;criterio_aggiudicazione;data_pres_fine;note_agg;tipo_evento;motivazione;aggiudicatario;url;cfStrutturaProponente;denominazioneStrutturaProponente;oggetto_y;sceltaContraente;importoAggiudicazione;importoSommeLiquidate;dataInizio;dataUltimazione;jsonPartecipanti;jsonAggiudicatari;totalePartecipanti;totaleAggiudicatari;totaleRaggruppamentopartecipanti;totaleRaggruppamentoAggiudicatari;cfPrimoaggiudicatario;denominazionePrimoaggiudicatario
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;2009-09-01;2009-06-16;;;2009-07-28;2009-07-27;;;;;Prezzo più basso;;;Gara aggiudicata;;BOMBARDI BENEDETTO & C. S.N.C;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18488&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;2009-09-01;2009-06-16;;;2009-07-28;2009-07-27;;;;;Prezzo più basso;;;Gara aggiudicata;;BOCCARDO LUCIANO S.N.C. di BOCCARDO CLAUDIA E SERG;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18489&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;2009-09-01;2009-06-16;;;2009-07-28;2009-07-27;;;;;Prezzo più basso;;;Gara aggiudicata;;MARTINELLI GERARDO;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18490&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;2009-09-01;2009-06-16;;;2009-07-28;2009-07-27;;;;;Prezzo più basso;;;Gara aggiudicata;;MAXIMIGLIO ASSISTENZA di GIORGIO STRANIERI;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18491&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;2009-09-01;2009-06-16;;;2009-07-28;2009-07-27;;;;;Prezzo più basso;;;Gara aggiudicata;;AUTOLAVAGGIO SUPER RAPIDO LESNA S.A.S.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18493&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura aperta n. 44/2009 per la riparazione e manutenzione delle parti meccaniche, elettriche e di carrozzeria dei veicoli municipali e fornitura di ricambi per il triennio 2010/2011/2012.;50110000-9;Fornitura di servizi;Settimo Adele;;;2009-09-01;TORINO;;;;Procedura aperta;No;No;No;;2009-06-16;;;;2009-07-27;;;;;Prezzo più basso;;;Gara deserta;;;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18494&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura negoziata n. 26/2009 - Concessione del servizio di gestione del Parcodello Zoo - Anno 2009;77313000-7;Fornitura di servizi;MARTINA Ezio ;;;2009-09-01;TORINO;;;;Procedura negoziata previa pubblicazione;No;No;No;;2009-04-02;;;2009-05-04;2009-04-19;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;SET UP S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18501&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 20/2009 per il servizio di scansione, lettura ottica, correzione, invio dati ed immagini a sistema e lavorazioni accessorie dei verbali di accertamento di violazioni al Codice della Strada e leggi correlate per conto del Corpo di Polizia Municipale di Torino.;79999100-4;Fornitura di servizi;Gambula Stefano;;;2009-09-02;TORINO;;;;Procedura ristretta;No;No;No;2009-09-01;2009-03-12;;;2009-07-21;2009-04-02;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;ELSAG DATAMAT S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18519&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 60/2009 per la selezione della banca affidataria del servizio di concessione di mutui a favore del Comune di Torino.;66100000-1;Fornitura di servizi;Gambula Stefano;;;2009-09-15;TORINO;;;;Procedura ristretta;No;No;No;2009-09-14;2009-07-12;;;2009-09-08;2009-07-29;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;BANCA MONTE DEI PASCHI DI SIENA S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=18852&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N, 25/2009 - INTERVENTI STRAORDINARI PER L'ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE - BILANCIO 2008 - LOTTO NORD E LOTTO SUD.;45233141-9;OG3 - Strade, autostrade, ponti, viadotti, ferrovie, metropolitane, funicolari, piste aeroportuali e;BERTASIO ROBERTO;C17H08000860004;;2009-09-27;;;;;Procedura aperta;No;No;No;;2009-03-24;2009-03-24;www.comune.torino.it/appalti;2009-09-15;2009-04-20;;;;;Prezzo più basso;2010-07-19;AGGIUDICAZIONE:LOTTO NORD - ditta ITALVERDE SRL - ribasso del 45,450%LOTTO SUD - ditta OMNIA COSTRUZIONI SRL - ribasso del 43,061%;Gara aggiudicata;;ITALVERDE SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19160&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;BATIMA SOCIETA' COOPERATIVA;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19226&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;CONSORZIO CARDEA S.C.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19228&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;S.E.C.A.P.  S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19230&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;FIORI FRANCO EREDI SAS;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19232&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;EIRENE SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19234&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;S.I.R.C.A. COSTRUZIONI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19240&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;IMPRESA EDILTERMICA IORIO SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19247&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;ESCAVAZIONI TORINO SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19249&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;BOBBIO COSTRUZIONI EDILI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19252&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;MAGNETTI SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19254&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;A.T.I.  PAPA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19257&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 65/2009- M.O. STABILI, UFFICI E SERVIZI MUNICIPALI E CIRCOSCRIZIONALI ANNO 2009;45210000-2;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C15I09000010004;;2009-09-27;TORINO;;;;Procedura aperta;No;No;No;;2009-06-18;2009-06-18;www.comune.torino.it/appalti;2009-09-08;2009-07-14;;;;;Prezzo più basso;2010-09-29;;Gara aggiudicata;;EDIL 98 SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19258&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Attuazione di accordo di programma promosso tra la Città di Torino e la Provincia di Torino nell'ambito del piano proviciale di orientamento - obbligo di istruzione e occupabilità;80000000-4;Fornitura di servizi;Settimo Adele;;;2009-09-28;TORINO;;;;Confronto competitivo in adesione ad accordo quadro/convenzione;No;No;No;2009-09-24;2009-06-16;;;2009-07-23;2009-07-13;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;N. 9 AGENZIE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19285&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 35/2009 - MANUTENZIONE STRAORDINARIA EDIFICI SCOLASTICI SITI NELLA CIRCOSCRIZIONE 10 - BILANCIO 2006;45454000-4;OG1 - Edifici civili e industriali;PONCINI PIERLUIGI;C16G08000120004;;2009-10-04;;;;;Procedura aperta;No;No;No;;2009-03-24;2009-03-24;http://www.comune.torino.it/appalti;2009-09-29;2009-05-11;;;;;Prezzo più basso;2010-12-29;;Gara aggiudicata;;EDIL EUROPA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19502&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 56/2009 per il servizio di ospitalità notturna per persone senza dimora in condizione di grave emarginazione.;85320000-8;Fornitura di servizi;Barbatano Monica;;;2009-10-18;TORINO;;;;Procedura ristretta;No;No;No;;2009-07-12;;;2009-09-29;2009-07-27;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOP. SOCIALE PARELLA;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19945&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 29/2009 - VIABILITA' CICLABILE - ANNO 2008 - OPERE DI MANUTENZIONE STRAORDINARIA E DI COMPLETAMENTO;45233162-2;OG3 - Strade, autostrade, ponti, viadotti, ferrovie, metropolitane, funicolari, piste aeroportuali e;BERTASIO ROBERTO;C17H08000970004;;2009-10-19;;;;;Procedura aperta;No;No;No;;2009-04-07;2009-04-07;;2009-10-13;2009-05-04;;;;;Prezzo più basso;2010-10-09;;Gara aggiudicata;;S.I.S.E.A.  S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19983&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 55/2009 - CIRCOSCRIZIONI 2-3-5-6-9-10. LAVORI DI MANUTENZIONE STRAORDINARIA DIFFUSA DI IMMOBILI CIRCOSCRIZIONALI;45454000-4;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;C16J08000210004;;2009-10-19;;;;;Procedura aperta;No;No;No;;2009-04-28;2009-04-28;www.comune.torino.it/appalti;2009-10-06;2009-05-25;;;;;Prezzo più basso;2011-08-09;;Gara aggiudicata;;NUOVA IMPRESA DI COSTRUZIONI LA MOLE  S.R.L.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=19986&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Servizi;Ordinario;PROCEDURA APERTA N. 45/2009 - AFFIDAMENTO DI INCARICO PER SERVIZI TECNICI PROFESSIONALI PER LA DIREZIONE OPERATIVA OPERE STRUTTURALI COORDINAMENTO SICUREZZA PER LA RISTRUTTURAZIONE AREA EX INCET;71322000-1;Fornitura di servizi;SARDI DARIO;;;2009-10-26;TORINO;;;;Procedura aperta;No;No;No;;2009-04-23;;;2009-10-13;2009-06-15;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;MEDIAPOLIS ENGINEERING SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20137&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 54/2009 - Servizio di rimozione veicoli di varie tipologie di intervento.;50118100-6;Fornitura di servizi;Gambula Stefano;;;2009-11-01;TORINO;;;;Procedura ristretta;No;No;No;2009-11-01;2009-07-16;;;2009-10-13;2009-08-17;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;R.T.I. FRANCO & C. S.R.L./SAGI 2006 & C. S.A.S./SE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20249&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 54/2009 - Servizio di rimozione veicoli di varie tipologie di intervento.;50118100-6;Fornitura di servizi;Gambula Stefano;;;2009-11-01;TORINO;;;;Procedura ristretta;No;No;No;2009-11-01;2009-07-16;;;2009-10-13;2009-08-17;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;R.T.I. FRANCO & C. S.R.L./SAGI 2006 & C. S.A.S./SE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20250&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 54/2009 - Servizio di rimozione veicoli di varie tipologie di intervento.;50118100-6;Fornitura di servizi;Gambula Stefano;;;2009-11-01;TORINO;;;;Procedura ristretta;No;No;No;2009-11-01;2009-07-16;;;2009-10-13;2009-08-17;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;R.T.I. FRANCO & C. S.R.L./SAGI 2006 & C. S.A.S./SE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20251&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 54/2009 - Servizio di rimozione veicoli di varie tipologie di intervento.;50118100-6;Fornitura di servizi;Gambula Stefano;;;2009-11-01;TORINO;;;;Procedura ristretta;No;No;No;2009-11-01;2009-07-16;;;2009-10-13;2009-08-17;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;R.T.I. FRANCO & C. S.R.L./SAGI 2006 & C. S.A.S./SE;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20252&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 69/2009 - PARCO DORA SPINA 3 - LOTTO VALDOCCO NORD SUB A;77310000-6;OS24 - Verde e arredo urbano;GUALA RICCARDO;;;2009-11-08;;;;;Procedura aperta;No;No;No;;2009-07-28;2009-07-28;http://www.comune.torino.it/appalti;2009-11-03;2009-09-21;;;;;Offerta economicamente più vantaggiosa;2011-03-04;RIBASSO OFFERTO 30,852%PUNTEGGIO TOTALE 81,306;Gara aggiudicata;;CONSORZIO STABILE LITTA;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20421&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 13/2009-MANUTENZIONE STRAORDINARIA FABBRICATI MUNICIPALI CIRCOSCRIZIONI 1-10;45454000-4;OG1 - Edifici civili e industriali;BELTRAMINO Claudio;;;2009-11-25;;;;;Procedura aperta;No;No;No;;2009-03-03;2009-03-03;http://www.comune.torino.it/appalti;2009-11-17;2009-04-06;;;;;Prezzo più basso;2011-05-19;;Gara aggiudicata;;A.T.I.  PAPA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=20964&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 58/2009 - Servizi a favore di persone senza dimora in condizione di grave emarginazione.;85311000-2;Fornitura di servizi;Barbatano Monica;;;2009-12-01;TORINO;;;;Procedura ristretta;No;No;No;2009-12-01;2009-07-28;;;2009-11-17;2009-09-20;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOP. SOCIALE P.G. FRASSATI;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=21137&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 58/2009 - Servizi a favore di persone senza dimora in condizione di grave emarginazione.;85311000-2;Fornitura di servizi;Barbatano Monica;;;2009-12-01;TORINO;;;;Procedura ristretta;No;No;No;2009-12-01;2009-07-28;;;2009-11-17;2009-09-20;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOP. ANIMAZIONE VALDOCC;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=21147&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 64/2009 - Affidamento dei servizi di comunità pronto intervento madre bambino  e luogo neutro;85310000-5;Fornitura di servizi;Barbatano Monica;;;2009-12-01;TORINO;;;;Procedura ristretta;No;No;No;2009-12-01;2009-09-01;;;2009-11-17;2009-09-20;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;COOP. SOCIALE P.G. FRASSATI;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=21148&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - APPALTI LAVORI PUBBLICI;;Lavori;Ordinario;PROCEDURA APERTA N. 59/2009 - MANUTENZIONE STRAORDINARIA FABBRICATI DI EDILIZIA ABITATIVA PUBBLICA SITI IN TORINO, VIA GUALA NN. 95-97 E VIA SIDOLI NN. 34-36.;45453100-8;OG1 - Edifici civili e industriali;BOCCARDO DARIO;C15E05000380004;;2009-12-06;;;;;Procedura aperta;No;No;No;;2009-05-12;2009-05-12;;2009-12-01;2009-06-08;;;;;Prezzo più basso;2011-09-01;;Gara aggiudicata;;A.T.I.  PAPA SRL;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=21246&entita=ESITI;;;;;;;;;;;;;;;;
;00514490010;CITTA' DI TORINO - FORNITURE E SERVIZI;;Servizi;Ordinario;Procedura ristretta n. 104/2009 - Servizio di spedizione di pubblicità diretta all'interno della Città di Torino.;64112000-4;Fornitura di servizi;Barbatano Monica;;;2009-12-14;TORINO;;;;Procedura ristretta;No;No;No;2009-12-13;2009-10-22;;;2009-11-24;2009-11-08;;;;;Offerta economicamente più vantaggiosa;;;Gara aggiudicata;;POSTE ITALIANE S.P.A.;https://www.serviziocontrattipubblici.it/PubbAvvisiBandiEsiti/GetScheda.do?codice=21464&entita=ESITI;;;;;;;;;;;;;;;;
